"TOA5","Fisher711","CR350","10463","CR350.Std.01.07","CPU:Fisher711_20250709.CRB","19807","FisherMet"
"TIMESTAMP","RECORD","PTemp_C_Max","AirTC_Avg","AirTC_Std","RH","BV_BP_Avg","SlrW_Avg","CS320_Angle_Avg","Rain_mm_Tot"
"TS","RN","Deg C","Deg C","Deg C","%","hPa","W/m^2","degrees","mm"
"","","Max","Avg","Std","Smp","Avg","Avg","Avg","Tot"
"2025-07-23 04:00:00",1287,21.06,21.82,0.161,66.52,1021.251,-1.446,3.032,0
"2025-07-23 04:15:00",1288,21.04,21.5,0.03,68.64,1021.322,-1.207,3.062,0
"2025-07-23 04:30:00",1289,21.04,21.25,0.125,69.97,1021.442,-1.302,3.029,0
"2025-07-23 04:45:00",1290,21.02,20.87,0.059,71.25,1021.477,-1.159,3.082,0
"2025-07-23 05:00:00",1291,21,20.66,0.072,72.31,1021.379,-1.193,3.147,0
"2025-07-23 05:15:00",1292,20.98,20.51,0.064,71.42,1021.311,-1.25,3.2,0
"2025-07-23 05:30:00",1293,20.96,20.29,0.056,73.66,1021.317,-1.198,3.237,0
"2025-07-23 05:45:00",1294,20.96,20.1,0.097,75.44,1021.489,-1.463,3.227,0
"2025-07-23 06:00:00",1295,20.97,19.74,0.084,76.92,1021.482,-1.653,3.162,0
"2025-07-23 06:15:00",1296,20.96,19.61,0.098,77.67,1021.461,-1.697,3.116,0
"2025-07-23 06:30:00",1297,20.95,19.46,0.049,77.94,1021.451,-1.749,3.086,0
"2025-07-23 06:45:00",1298,20.93,19.36,0.064,79.2,1021.451,-1.825,3.092,0
"2025-07-23 07:00:00",1299,20.9,19.15,0.08,80.4,1021.451,-1.921,3.069,0
"2025-07-23 07:15:00",1300,20.89,18.94,0.052,80.6,1021.451,-1.874,3.094,0
"2025-07-23 07:30:00",1301,20.88,18.72,0.083,82.1,1021.356,-2.003,3.086,0
"2025-07-23 07:45:00",1302,20.89,18.45,0.073,82.8,1021.351,-2.089,3.082,0
"2025-07-23 08:00:00",1303,20.9,18.36,0.032,83.1,1021.297,-2.118,3.094,0
"2025-07-23 08:15:00",1304,20.89,18.38,0.014,82.5,1021.351,-2.196,3.074,0
"2025-07-23 08:30:00",1305,20.88,18.32,0.02,82.7,1021.366,-2.13,3.056,0
"2025-07-23 08:45:00",1306,20.87,18.19,0.059,83.6,1021.311,-2.183,3.113,0
"2025-07-23 09:00:00",1307,20.85,18.09,0.055,83.9,1021.281,-2.203,3.094,0
"2025-07-23 09:15:00",1308,20.82,17.93,0.051,84.6,1021.351,-2.249,3.106,0
"2025-07-23 09:30:00",1309,20.81,17.99,0.088,82.8,1021.272,-2.194,3.131,0
"2025-07-23 09:45:00",1310,20.85,17.94,0.06,84.3,1021.262,-2.203,3.138,0
"2025-07-23 10:00:00",1311,20.93,17.82,0.049,85.1,1021.419,-1.86,3.067,0
"2025-07-23 10:15:00",1312,20.89,17.73,0.033,85,1021.489,1.117,3.106,0
"2025-07-23 10:30:00",1313,20.83,17.71,0.036,85.8,1021.536,8.19,3.051,0
"2025-07-23 10:45:00",1314,20.78,17.74,0.076,85.1,1021.551,34.66,3.062,0
"2025-07-23 11:00:00",1315,20.75,18.07,0.144,83.6,1021.641,78.87,2.832,0
"2025-07-23 11:15:00",1316,20.67,18.31,0.061,83.8,1021.751,116.6,2.438,0
"2025-07-23 11:30:00",1317,20.62,18.39,0.064,82.6,1021.834,156.3,2.192,0
"2025-07-23 11:45:00",1318,20.61,18.62,0.083,81.4,1021.851,196.6,1.842,0
"2025-07-23 12:00:00",1319,20.6,19.16,0.146,80.1,1021.959,240.1,1.551,0
"2025-07-23 12:15:00",1320,20.59,19.58,0.19,77.6,1022.147,284.5,1.334,0
"2025-07-23 12:30:00",1321,20.57,20.52,0.142,76.17,1022.192,330.9,1.341,0
"2025-07-23 12:45:00",1322,20.58,21.06,0.216,73.29,1022.322,375.3,1.463,0
"2025-07-23 13:00:00",1323,20.58,21.96,0.234,70.23,1022.362,418.2,1.542,0
"2025-07-23 13:15:00",1324,20.58,22.63,0.194,69.22,1022.451,462.6,1.634,0
"2025-07-23 13:30:00",1325,20.73,23.2,0.253,66.58,1022.451,505.6,1.696,0
"2025-07-23 13:45:00",1326,20.86,24.08,0.265,66.57,1022.332,551,1.545,0
"2025-07-23 14:00:00",1327,20.96,24.03,0.152,68.71,1022.236,592.1,1.642,0
"2025-07-23 14:15:00",1328,20.98,24.37,0.197,66.8,1022.201,631.5,1.677,0
"2025-07-23 14:30:00",1329,21.06,25.64,0.556,62.24,1022.151,669.6,1.494,0
"2025-07-23 14:45:00",1330,21.09,26.15,0.169,62.62,1022.151,705.2,1.537,0
"2025-07-23 15:00:00",1331,21.14,26.74,0.166,60.78,1022.151,739.4,1.508,0
"2025-07-23 15:15:00",1332,21.21,27.45,0.284,56.64,1022.214,780.4,1.486,0
"2025-07-23 15:30:00",1333,21.23,27.38,0.169,55.23,1022.379,812,1.52,0
"2025-07-23 15:45:00",1334,21.25,27.91,0.277,52.31,1022.457,839,1.504,0
"2025-07-23 16:00:00",1335,21.27,28.9,0.356,50.07,1022.444,865,1.454,0
"2025-07-23 16:15:00",1336,21.28,28.85,0.359,51.21,1022.309,891,1.478,0
"2025-07-23 16:30:00",1337,21.29,29.43,0.235,48.28,1022.251,898,1.463,0
"2025-07-23 16:45:00",1338,21.33,29.92,0.299,47.77,1022.221,771.3,1.474,0
"2025-07-23 17:00:00",1339,21.36,29.6,0.281,46.26,1022.162,1015,1.483,0
"2025-07-23 17:15:00",1340,21.39,30,0.413,45.24,1022.051,889,1.545,0
"2025-07-23 17:30:00",1341,21.42,30.47,0.232,44.75,1021.932,746.2,1.483,0
"2025-07-23 17:45:00",1342,21.45,30.47,0.2,43.95,1021.877,944,1.544,0
"2025-07-23 18:00:00",1343,21.48,30.48,0.264,43.49,1021.846,833,1.534,0
"2025-07-23 18:15:00",1344,21.51,30.98,0.247,43.18,1021.821,949,1.49,0
"2025-07-23 18:30:00",1345,21.53,30.85,0.156,43.67,1021.729,923,1.506,0
"2025-07-23 18:45:00",1346,21.54,31.25,0.181,40.78,1021.624,867,1.506,0
"2025-07-23 19:00:00",1347,21.55,31.21,0.189,41.56,1021.461,842,1.54,0
"2025-07-23 19:15:00",1348,21.59,31.24,0.2,42.42,1021.327,843,1.499,0
"2025-07-23 19:30:00",1349,21.61,31.42,0.181,41.23,1021.147,818,1.55,0
"2025-07-23 19:45:00",1350,21.64,31.48,0.245,41.53,1020.906,788.8,1.513,0
"2025-07-23 20:00:00",1351,21.68,31.64,0.125,42.04,1020.812,786.9,1.527,0
"2025-07-23 20:15:00",1352,21.72,31.87,0.175,40.78,1020.737,732,1.589,0
"2025-07-23 20:30:00",1353,21.74,31.99,0.189,41.24,1020.624,667,1.558,0
"2025-07-23 20:45:00",1354,21.79,31.93,0.144,41.04,1020.561,659.9,1.555,0
"2025-07-23 21:00:00",1355,21.84,31.96,0.253,43.13,1020.351,475.1,1.604,0
"2025-07-23 21:15:00",1356,21.85,31.39,0.138,43.8,1020.296,344.7,1.748,0
"2025-07-23 21:30:00",1357,21.79,31.87,0.307,43.49,1020.141,456.4,1.687,0
"2025-07-23 21:45:00",1358,21.67,31.73,0.159,43.73,1020.136,524.4,1.613,0
"2025-07-23 22:00:00",1359,21.58,31.66,0.244,45,1020.192,289.7,1.662,0
"2025-07-23 22:15:00",1360,21.53,31.57,0.143,44.02,1020.106,375.6,1.71,0
"2025-07-23 22:30:00",1361,21.49,31.57,0.277,45.71,1020.121,277.6,1.761,0
"2025-07-23 22:45:00",1362,21.46,31.44,0.044,45.46,1020.051,290,1.703,0
"2025-07-23 23:00:00",1363,21.45,31.53,0.113,45.42,1020.051,268.6,1.71,0
"2025-07-23 23:15:00",1364,21.45,31.47,0.054,45.56,1019.997,229.6,1.724,0
"2025-07-23 23:30:00",1365,21.44,31.44,0.099,46.57,1020.051,164.8,1.797,0
"2025-07-23 23:45:00",1366,21.42,31.17,0.047,47,1020.051,126.5,1.855,0
"2025-07-24 00:00:00",1367,21.41,30.91,0.12,48.51,1019.999,51.75,1.942,0
"2025-07-24 00:15:00",1368,21.4,30.63,0.042,48.71,1020.031,27.08,2.035,0
"2025-07-24 00:30:00",1369,21.4,30.47,0.064,50.24,1020.199,17.04,2.031,0
"2025-07-24 00:45:00",1370,21.38,30.21,0.077,51.33,1020.319,6.291,2.06,0
"2025-07-24 01:00:00",1371,21.37,29.83,0.095,53.19,1020.351,1.064,2.081,0
"2025-07-24 01:15:00",1372,21.38,29.61,0.079,54.81,1020.457,-0.995,2.119,0
"2025-07-24 01:30:00",1373,21.36,29.35,0.075,57.02,1020.624,-1.131,2.119,0
"2025-07-24 01:45:00",1374,21.35,29.05,0.065,57.62,1020.714,-1.117,2.134,0
"2025-07-24 02:00:00",1375,21.35,28.73,0.122,59.36,1020.846,-1.186,2.149,0
"2025-07-24 02:15:00",1376,21.33,28.52,0.224,61.34,1020.781,-1.171,2.142,0
"2025-07-24 02:30:00",1377,21.33,27.81,0.083,62.8,1020.807,-1.18,2.235,0
"2025-07-24 02:45:00",1378,21.31,27.55,0.076,64.51,1020.851,-1.162,2.259,0
"2025-07-24 03:00:00",1379,21.31,27.34,0.085,65.06,1020.811,-1.151,2.272,0
"2025-07-24 03:15:00",1380,21.31,26.91,0.133,66.59,1020.804,-1.136,2.306,0
"2025-07-24 03:30:00",1381,21.29,26.72,0.035,66.41,1020.851,-1.055,2.32,0
"2025-07-24 03:45:00",1382,21.28,26.66,0.026,66.4,1020.851,-0.986,2.319,0
"2025-07-24 04:00:00",1383,21.26,26.54,0.07,67.3,1020.882,-1.047,2.282,0
"2025-07-24 04:15:00",1384,21.26,26.48,0.044,68.53,1021.021,-1.029,2.282,0
"2025-07-24 04:30:00",1385,21.26,26.25,0.075,70.08,1021.051,-1.091,2.293,0
"2025-07-24 04:45:00",1386,21.25,26.13,0.042,71.06,1020.879,-1.003,2.316,0
"2025-07-24 05:00:00",1387,21.23,25.9,0.097,71.81,1020.751,-1.097,2.356,0
"2025-07-24 05:15:00",1388,21.22,25.65,0.038,72.09,1020.704,-1.102,2.415,0
"2025-07-24 05:30:00",1389,21.21,25.44,0.095,73.03,1020.652,-1.081,2.382,0
"2025-07-24 05:45:00",1390,21.19,25.33,0.059,72.43,1020.651,-0.959,2.434,0
"2025-07-24 06:00:00",1391,21.18,25.3,0.049,73.14,1020.621,-1.046,2.365,0
"2025-07-24 06:15:00",1392,21.16,25.07,0.073,74.71,1020.572,-0.985,2.398,0
"2025-07-24 06:30:00",1393,21.16,24.99,0.078,73.95,1020.499,-0.942,2.395,0
"2025-07-24 06:45:00",1394,21.14,25.01,0.067,74.97,1020.374,-0.705,2.343,0
"2025-07-24 07:00:00",1395,21.14,25.13,0.084,74.28,1020.449,-0.329,2.229,0
"2025-07-24 07:15:00",1396,21.13,25.4,0.086,73.47,1020.332,-0.751,2.145,0
"2025-07-24 07:30:00",1397,21.12,25.37,0.066,74.18,1020.217,-0.958,2.196,0
"2025-07-24 07:45:00",1398,21.13,25.26,0.047,73.64,1020.142,-1.049,2.248,0
"2025-07-24 08:00:00",1399,21.12,25.29,0.031,72.17,1020.227,-0.969,2.29,0
"2025-07-24 08:15:00",1400,21.1,25.3,0.049,72.48,1020.251,-0.966,2.246,0
"2025-07-24 08:30:00",1401,21.09,25.09,0.067,72.96,1020.336,-1.072,2.299,0
"2025-07-24 08:45:00",1402,21.07,24.99,0.03,73.15,1020.511,-0.886,2.35,0
"2025-07-24 09:00:00",1403,21.06,24.86,0.049,73.78,1020.661,-0.855,2.336,0
"2025-07-24 09:15:00",1404,21.03,24.7,0.062,74.14,1020.751,-0.868,2.396,0
"2025-07-24 09:30:00",1405,21.01,24.6,0.036,74.87,1020.842,-0.679,2.329,0
"2025-07-24 09:45:00",1406,20.99,24.43,0.052,75.89,1021.101,-0.671,2.368,0
"2025-07-24 10:00:00",1407,21.05,24.28,0.045,75.81,1021.272,0.018,2.409,0
"2025-07-24 10:15:00",1408,21.11,24.3,0.04,74.75,1021.419,2.443,2.398,0
"2025-07-24 10:30:00",1409,21.07,24.41,0.04,73.78,1021.474,9.1,2.375,0
"2025-07-24 10:45:00",1410,21.02,24.44,0.058,73.11,1021.559,26.4,2.245,0
"2025-07-24 11:00:00",1411,20.98,24.55,0.023,72.36,1021.691,28,2.107,0
"2025-07-24 11:15:00",1412,20.95,24.56,0.017,71.67,1021.692,50.74,2.098,0
"2025-07-24 11:30:00",1413,20.92,24.56,0.019,70.94,1021.789,64.65,2.057,0
"2025-07-24 11:45:00",1414,20.91,24.7,0.089,69.97,1021.849,168.9,1.726,0
"2025-07-24 12:00:00",1415,20.91,24.98,0.105,68.36,1022.031,173.9,1.46,0
"2025-07-24 12:15:00",1416,20.91,25.09,0.032,67.7,1022.192,121,1.863,0
"2025-07-24 12:30:00",1417,20.92,25.23,0.15,66.53,1022.142,253.2,1.616,0
"2025-07-24 12:45:00",1418,20.92,25.84,0.068,64.3,1022.297,307.5,1.495,0
"2025-07-24 13:00:00",1419,20.92,26.07,0.079,64.02,1022.482,235.2,1.662,0
"2025-07-24 13:15:00",1420,20.9,26.21,0.19,62.85,1022.441,389.4,1.637,0
"2025-07-24 13:30:00",1421,20.89,26.78,0.278,61.16,1022.336,483.5,1.492,0
"2025-07-24 13:45:00",1422,20.89,27.3,0.219,59.01,1022.174,537,1.566,0
"2025-07-24 14:00:00",1423,20.99,27.63,0.132,58.74,1022.151,573.9,1.564,0
"2025-07-24 14:15:00",1424,21.1,28.08,0.059,58.71,1022.079,533.6,1.546,0
"2025-07-24 14:30:00",1425,21.09,27.99,0.156,58.89,1021.784,553.7,1.713,0
"2025-07-24 14:45:00",1426,21.03,28.53,0.226,56.9,1021.646,697.9,1.464,0
"2025-07-24 15:00:00",1427,21.02,29.11,0.223,56.67,1021.777,726.5,1.493,0
"2025-07-24 15:15:00",1428,21.15,29.35,0.121,56.44,1021.639,755.5,1.506,0
"2025-07-24 15:30:00",1429,21.25,29.55,0.081,56.14,1021.479,786.5,1.567,0
"2025-07-24 15:45:00",1430,21.36,30.06,0.216,56.79,1021.452,773.2,1.497,0
"2025-07-24 16:00:00",1431,21.44,30.17,0.215,55.32,1021.524,870,1.491,0
"2025-07-24 16:15:00",1432,21.5,30.32,0.138,56.23,1021.396,713.1,1.56,0
"2025-07-24 16:30:00",1433,21.55,30.81,0.12,56.58,1021.252,922,1.471,0
"2025-07-24 16:45:00",1434,21.59,30.98,0.249,56.03,1021.111,751.2,1.463,0
"2025-07-24 17:00:00",1435,21.66,30.89,0.25,55.88,1020.919,929,1.558,0
"2025-07-24 17:15:00",1436,21.71,31.55,0.253,53.66,1020.667,944,1.459,0
"2025-07-24 17:30:00",1437,21.72,31.81,0.244,51.36,1020.474,959,1.505,0
"2025-07-24 17:45:00",1438,21.75,31.46,0.196,54.06,1020.429,872,1.617,0
"2025-07-24 18:00:00",1439,21.77,32.03,0.242,50.4,1020.264,860,1.575,0
"2025-07-24 18:15:00",1440,21.79,31.78,0.191,51.09,1020.211,617.7,1.589,0
"2025-07-24 18:30:00",1441,21.84,31.77,0.339,49.11,1020.169,870,1.624,0
"2025-07-24 18:45:00",1442,21.86,32.42,0.176,50.91,1020.027,913,1.49,0
"2025-07-24 19:00:00",1443,21.81,32.4,0.227,49.91,1019.864,869,1.498,0
"2025-07-24 19:15:00",1444,21.75,32.65,0.123,48.33,1019.666,671.5,1.581,0
"2025-07-24 19:30:00",1445,21.72,32.65,0.21,49.5,1019.551,698.5,1.549,0
"2025-07-24 19:45:00",1446,21.71,32.22,0.113,50.58,1019.541,539.1,1.679,0
"2025-07-24 20:00:00",1447,21.75,32.35,0.231,48.51,1019.394,607.1,1.631,0
"2025-07-24 20:15:00",1448,21.85,32.71,0.238,49.42,1019.366,569.5,1.546,0
"2025-07-24 20:30:00",1449,21.86,32.47,0.189,48.49,1019.142,626.9,1.628,0
"2025-07-24 20:45:00",1450,21.83,32.87,0.212,49.68,1018.849,609.3,1.539,0
"2025-07-24 21:00:00",1451,21.85,32.51,0.078,49.54,1018.616,616.2,1.629,0
"2025-07-24 21:15:00",1452,21.97,32.55,0.149,49.02,1018.624,465,1.69,0
"2025-07-24 21:30:00",1453,22.06,33.16,0.202,48.79,1018.414,539,1.601,0
"2025-07-24 21:45:00",1454,22.14,32.71,0.09,49.12,1018.351,353.2,1.682,0
"2025-07-24 22:00:00",1455,22.21,32.49,0.095,49.92,1018.426,261.6,1.719,0
"2025-07-24 22:15:00",1456,22.22,32.46,0.118,48.75,1018.322,361.1,1.706,0
"2025-07-24 22:30:00",1457,22.19,32.38,0.063,49.76,1018.192,295.5,1.715,0
"2025-07-24 22:45:00",1458,22.16,32.37,0.08,50.55,1018.251,255.9,1.754,0
"2025-07-24 23:00:00",1459,22.12,32.51,0.135,50.77,1018.176,268.3,1.718,0
"2025-07-24 23:15:00",1460,22.09,32.3,0.097,51.49,1018.151,216.5,1.72,0
"2025-07-24 23:30:00",1461,22.05,32.09,0.075,51.36,1018.151,171.7,1.832,0
"2025-07-24 23:45:00",1462,22.04,31.88,0.041,53.09,1018.116,127.2,1.881,0
"2025-07-25 00:00:00",1463,22.01,31.63,0.156,53.92,1017.994,46.76,1.915,0
"2025-07-25 00:15:00",1464,21.99,31.27,0.077,54.12,1018.027,21.66,1.976,0
"2025-07-25 00:30:00",1465,21.97,31.11,0.056,54.91,1018.047,12.05,2.048,0
"2025-07-25 00:45:00",1466,21.95,30.9,0.075,55.53,1018.051,3.173,2.05,0
"2025-07-25 01:00:00",1467,21.92,30.7,0.048,56.32,1018.064,-0.477,2.049,0
"2025-07-25 01:15:00",1468,21.88,30.51,0.074,58.69,1018.096,-1.074,2.072,0
"2025-07-25 01:30:00",1469,21.85,30.27,0.077,60.09,1018.167,-1.108,2.04,0
"2025-07-25 01:45:00",1470,21.84,30.05,0.037,60.93,1018.211,-1.048,2.07,0
"2025-07-25 02:00:00",1471,21.83,29.86,0.061,61.6,1018.372,-1.054,2.073,0
"2025-07-25 02:15:00",1472,21.8,29.64,0.031,62.89,1018.489,-1.005,2.151,0
"2025-07-25 02:30:00",1473,21.78,29.56,0.029,63.55,1018.439,-0.969,2.106,0
"2025-07-25 02:45:00",1474,21.76,29.38,0.036,64.77,1018.379,-0.993,2.077,0
"2025-07-25 03:00:00",1475,21.74,29.24,0.066,65.73,1018.309,-0.983,2.092,0
"2025-07-25 03:15:00",1476,21.71,29.1,0.023,66.15,1018.269,-0.954,2.129,0
"2025-07-25 03:30:00",1477,21.7,28.93,0.069,67.03,1018.351,-0.99,2.113,0
"2025-07-25 03:45:00",1478,21.68,28.73,0.047,67.83,1018.396,-1,2.162,0
"2025-07-25 04:00:00",1479,21.66,28.63,0.033,67.79,1018.627,-0.889,2.121,0
"2025-07-25 04:15:00",1480,21.64,28.48,0.042,68.53,1018.632,-0.953,2.151,0
"2025-07-25 04:30:00",1481,21.63,28.35,0.046,69.39,1018.784,-0.921,2.157,0
"2025-07-25 04:45:00",1482,21.6,28.22,0.035,69.95,1018.824,-0.938,2.171,0
"2025-07-25 05:00:00",1483,21.6,28.03,0.08,70.83,1018.752,-0.988,2.192,0
"2025-07-25 05:15:00",1484,21.58,27.93,0.03,71.09,1018.579,-0.893,2.183,0
"2025-07-25 05:30:00",1485,21.56,27.82,0.034,71.53,1018.374,-0.912,2.148,0
"2025-07-25 05:45:00",1486,21.53,27.78,0.017,71.8,1018.344,-0.905,2.156,0
"2025-07-25 06:00:00",1487,21.53,27.76,0.031,72.2,1018.036,-0.891,2.175,0
"2025-07-25 06:15:00",1488,21.53,27.8,0.025,72.35,1017.806,-0.872,2.147,0
"2025-07-25 06:30:00",1489,21.52,27.7,0.053,73.27,1017.851,-0.71,2.142,0
"2025-07-25 06:45:00",1490,21.52,27.59,0.044,73.18,1017.931,-0.745,2.136,0
"2025-07-25 07:00:00",1491,21.51,27.45,0.022,74.33,1017.964,-0.456,2.09,0
"2025-07-25 07:15:00",1492,21.5,27.34,0.026,74.56,1017.837,-0.762,2.189,0
"2025-07-25 07:30:00",1493,21.51,27.25,0.034,75.09,1017.642,-0.951,2.209,0
"2025-07-25 07:45:00",1494,21.5,27.15,0.027,76.23,1017.601,-0.865,2.209,0
"2025-07-25 08:00:00",1495,21.48,27.02,0.048,76.93,1017.564,-0.868,2.219,0
"2025-07-25 08:15:00",1496,21.45,26.88,0.033,77.41,1017.509,-0.842,2.238,0
"2025-07-25 08:30:00",1497,21.44,26.77,0.045,78.32,1017.566,-0.717,2.265,0
"2025-07-25 08:45:00",1498,21.42,26.72,0.019,78.31,1017.626,-0.429,2.138,0
"2025-07-25 09:00:00",1499,21.4,26.68,0.031,79.09,1017.576,-0.729,2.204,0
"2025-07-25 09:15:00",1500,21.39,26.56,0.035,79.59,1017.731,-0.91,2.149,0
"2025-07-25 09:30:00",1501,21.39,26.48,0.046,79.98,1017.642,-0.861,2.198,0
"2025-07-25 09:45:00",1502,21.38,26.41,0.026,78.79,1017.559,-0.939,2.201,0
"2025-07-25 10:00:00",1503,21.35,26.32,0.02,77.82,1017.792,-0.669,2.258,0
"2025-07-25 10:15:00",1504,21.33,26.15,0.072,77.6,1017.874,0.693,2.33,0
"2025-07-25 10:30:00",1505,21.43,26.13,0.042,74.94,1017.904,6.886,2.218,0
"2025-07-25 10:45:00",1506,21.42,25.99,0.061,74.7,1018.289,12.57,2.261,0
"2025-07-25 11:00:00",1507,21.38,25.72,0.07,75.15,1018.269,29.99,2.283,0
"2025-07-25 11:15:00",1508,21.33,25.76,0.073,73.49,1018.267,78.06,2.05,0
"2025-07-25 11:30:00",1509,21.28,25.76,0.023,73.83,1018.434,77.89,1.87,0
"2025-07-25 11:45:00",1510,21.27,25.84,0.049,73.31,1018.476,143.6,1.834,0
"2025-07-25 12:00:00",1511,21.25,25.88,0.054,73.73,1018.742,183.7,1.607,0
"2025-07-25 12:15:00",1512,21.24,26.1,0.144,72.89,1019.069,193,1.581,0
"2025-07-25 12:30:00",1513,21.24,26.36,0.066,73.37,1019.122,238.2,1.716,0
"2025-07-25 12:45:00",1514,21.24,26.47,0.073,73.34,1019.099,238.7,1.576,0
"2025-07-25 13:00:00",1515,21.23,26.61,0.088,73.04,1018.961,161.3,1.894,0
"2025-07-25 13:15:00",1516,21.22,26.6,0.073,74.36,1018.939,169,1.985,0
"2025-07-25 13:30:00",1517,21.21,26.67,0.033,74.72,1019.019,153.9,1.91,0
"2025-07-25 13:45:00",1518,21.21,26.9,0.153,73.93,1019.159,322.5,1.705,0
"2025-07-25 14:00:00",1519,21.2,27.7,0.241,74.35,1019.249,386.1,1.546,0
"2025-07-25 14:15:00",1520,21.19,27.39,0.096,76.43,1019.491,97.9,2.145,0
"2025-07-25 14:30:00",1521,21.18,27.4,0.214,76.19,1019.464,496.6,1.783,0
"2025-07-25 14:45:00",1522,21.2,27.96,0.237,74.81,1019.479,508.8,1.636,0
"2025-07-25 15:00:00",1523,21.23,28.75,0.324,72.33,1019.344,742.8,1.558,0
"2025-07-25 15:15:00",1524,21.27,29.56,0.266,69.42,1019.177,574.1,1.574,0
"2025-07-25 15:30:00",1525,21.31,29.44,0.132,70.54,1019.151,587,1.637,0
"2025-07-25 15:45:00",1526,21.35,29.77,0.209,70.19,1019.301,715.7,1.521,0
"2025-07-25 16:00:00",1527,21.39,30.22,0.161,69.75,1019.162,778,1.517,0
"2025-07-25 16:15:00",1528,21.44,30.56,0.283,67.59,1019.052,813,1.579,0
"2025-07-25 16:30:00",1529,21.46,31.43,0.309,63.53,1018.844,964,1.477,0
"2025-07-25 16:45:00",1530,21.52,31.86,0.225,59.87,1018.606,941,1.481,0
"2025-07-25 17:00:00",1531,21.56,32.21,0.133,59.59,1018.341,680,1.489,0
"2025-07-25 17:15:00",1532,21.62,31.99,0.211,59.91,1018.164,606.5,1.547,0
"2025-07-25 17:30:00",1533,21.66,32.08,0.324,57.7,1017.881,901,1.62,0
"2025-07-25 17:45:00",1534,21.69,32.6,0.216,55.75,1017.651,943,1.522,0
"2025-07-25 18:00:00",1535,21.74,33.08,0.233,57.27,1017.547,660.1,1.532,0
"2025-07-25 18:15:00",1536,21.79,32.8,0.178,57,1017.326,963,1.525,0
"2025-07-25 18:30:00",1537,21.85,33.38,0.121,57.28,1017.449,821,1.514,0
"2025-07-25 18:45:00",1538,21.91,32.46,0.353,60.4,1017.469,130.5,1.742,0
"2025-07-25 19:00:00",1539,21.93,31.13,0.694,71.01,1017.657,111.4,2.063,0
"2025-07-25 19:15:00",1540,21.96,27.98,0.871,70.64,1018.084,114.3,2.65,0.3
"2025-07-25 19:30:00",1541,21.97,25.89,0.202,76.46,1017.621,235.5,2.444,0
"2025-07-25 19:45:00",1542,21.9,27.42,0.602,71.15,1017.151,521.8,2.068,0
"2025-07-25 20:00:00",1543,21.92,28.71,0.267,70.63,1017.066,571.5,1.794,0
"2025-07-25 20:15:00",1544,22.02,29.23,0.12,72.61,1017.151,196.1,1.913,0
"2025-07-25 20:30:00",1545,22.08,29.44,0.14,71.7,1017.006,396.7,1.811,0
"2025-07-25 20:45:00",1546,22.06,29.81,0.09,69.37,1016.981,413.7,1.683,0
"2025-07-25 21:00:00",1547,21.99,29.99,0.058,67.18,1016.912,406.5,1.702,0
"2025-07-25 21:15:00",1548,21.93,29.78,0.047,66.49,1016.949,335.7,1.758,0
"2025-07-25 21:30:00",1549,21.89,29.48,0.113,67.56,1017.107,326.8,1.782,0
"2025-07-25 21:45:00",1550,21.88,29.25,0.047,66.39,1017.191,302.6,1.843,0
"2025-07-25 22:00:00",1551,21.83,29.21,0.104,66.66,1017.251,287.2,1.773,0
"2025-07-25 22:15:00",1552,21.77,28.96,0.159,68.34,1017.357,295.4,1.841,0
"2025-07-25 22:30:00",1553,21.74,29.06,0.14,67.61,1017.154,284.3,1.823,0
"2025-07-25 22:45:00",1554,21.7,29.13,0.078,68.49,1017.037,241.1,1.786,0
"2025-07-25 23:00:00",1555,21.67,29.02,0.051,69.46,1017.281,186.4,1.945,0
"2025-07-25 23:15:00",1556,21.67,28.93,0.111,70.26,1017.522,135.1,1.982,0
